,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Home Win
79,2020-12-06,4-3-3,4,1.88,11,6,54.55,613,550,89.72,62.74,77,12,18,47,70,24,34,12,181,74,40.88,4,2,50.0,22,5,22.73,5,2,40.0,25,3,12.0,4,1,25.0,3,0,0.0,0,0,0,18,6,33.33,6,8,32,6,12,20,62,28,45.16,1,0,8,3,37.5,60,26,43.33,22,7,31.82,1,0,0.0,35,13,8,1,0,166,135,81.33,111,109,98.2,237,218,91.98,51,26,50.98,56,41,73.21,83,64,77.11,6,1,16.67,10,10,100.0,6,17.4,7.05,8.32,16.21,19.22,19.85,1,1
80,2020-11-28,4-3-3,1,0.47,6,2,33.33,505,429,84.95,56.77,117,22,45,50,66,27,27,12,181,87,48.07,3,1,33.33,26,5,19.23,1,0,0.0,22,1,4.55,3,0,0.0,1,0,0.0,0,0,0,10,4,40.0,0,7,19,4,6,8,63,19,30.16,2,1,12,3,25.0,62,35,56.45,30,20,66.67,2,2,100.0,36,13,13,1,0,147,101,68.71,71,66,92.96,210,194,92.38,56,32,57.14,59,42,71.19,70,48,68.57,5,2,40.0,29,26,89.66,12,18.23,5.05,11.09,21.03,19.05,11.86,0,0
81,2020-11-22,4-3-3,3,1.71,21,10,47.62,549,473,86.16,56.22,99,13,29,57,81,31,36,14,195,83,42.56,5,3,60.0,29,12,41.38,6,2,33.33,24,7,29.17,10,4,40.0,2,1,50.0,0,0,0,16,6,37.5,6,9,36,7,12,24,73,29,39.73,2,0,9,2,22.22,58,25,43.1,35,15,42.86,2,1,50.0,50,16,14,0,0,146,104,71.23,64,63,98.44,264,247,93.56,49,29,59.18,58,39,67.24,77,65,84.42,10,2,20.0,16,15,93.75,8,18.18,5.55,8.93,16.66,20.17,7.76,1,1
82,2020-11-08,4-4-2,1,1.46,10,3,30.0,441,366,82.99,45.59,75,10,28,37,57,23,22,12,157,86,54.78,5,0,0.0,17,4,23.53,5,1,20.0,30,3,10.0,2,0,0.0,4,1,25.0,1,1,100,10,2,20.0,2,8,27,5,7,14,67,36,53.73,5,1,7,2,28.57,55,34,61.82,16,10,62.5,0,0,0.0,45,8,11,1,0,157,111,70.7,63,61,96.83,149,131,87.92,54,24,44.44,48,26,54.17,60,39,65.0,3,0,0.0,23,22,95.65,7,17.69,4.2,12.24,19.78,18.95,16.76,0,0
83,2020-10-31,4-3-3,2,1.89,8,4,50.0,798,724,90.73,69.12,102,9,28,65,83,31,40,12,188,82,43.62,2,0,0.0,40,1,2.5,4,3,75.0,17,2,11.76,1,0,0.0,2,1,50.0,1,1,100,16,4,25.0,3,18,39,5,8,24,72,28,38.89,1,1,3,2,66.67,44,24,54.55,36,19,52.78,2,0,0.0,32,13,13,0,0,189,149,78.84,101,99,98.02,369,353,95.66,56,30,53.57,106,89,83.96,90,78,86.67,10,3,30.0,21,21,100.0,3,19.22,8.4,7.02,15.52,18.08,10.14,1,1
84,2020-10-24,4-2-3-1,2,1.61,14,4,28.57,646,560,86.69,62.89,117,31,32,54,112,59,35,18,269,122,45.35,7,1,14.29,31,8,25.81,2,1,50.0,29,4,13.79,7,3,42.86,4,1,25.0,0,0,0,15,3,20.0,4,12,34,8,12,22,88,30,34.09,3,1,12,3,25.0,57,36,63.16,59,26,44.07,3,2,66.67,47,18,7,0,0,189,145,76.72,102,102,100.0,267,243,91.01,71,44,61.97,81,66,81.48,115,85,73.91,9,4,44.44,16,15,93.75,8,17.8,6.33,10.99,20.48,20.78,7.71,1,1
85,2020-10-17,4-3-3,2,4.01,22,8,36.36,503,426,84.69,55.44,106,16,35,55,82,33,32,17,217,103,47.47,8,2,25.0,39,12,30.77,2,1,50.0,30,7,23.33,5,1,20.0,5,2,40.0,0,0,0,17,7,41.18,8,16,43,6,11,33,80,33,41.25,3,2,11,5,45.45,66,42,63.64,35,11,31.43,4,4,100.0,36,11,9,2,0,164,125,76.22,78,74,94.87,188,163,86.7,57,30,52.63,77,53,68.83,91,73,80.22,7,4,57.14,14,14,100.0,9,19.26,4.41,11.33,15.37,19.38,9.65,0,0
86,2020-10-04,4-3-3,2,0.98,14,8,57.14,606,525,86.63,63.46,103,21,30,52,85,38,33,14,256,123,48.05,4,2,50.0,44,10,22.73,1,0,0.0,20,3,15.0,7,0,0.0,1,0,0.0,0,0,0,19,6,31.58,7,22,36,10,9,41,82,42,51.22,1,7,18,11,61.11,86,45,52.33,32,16,50.0,4,3,75.0,30,11,10,1,0,187,154,82.35,79,74,93.67,249,220,88.35,66,38,57.58,76,60,78.95,101,83,82.18,12,7,58.33,28,27,96.43,5,18.36,5.32,10.89,17.51,20.32,7.65,0,1
87,2020-09-28,4-3-3,3,3.01,21,10,47.62,749,674,89.99,64.9,89,12,26,51,79,23,33,23,174,62,35.63,10,4,40.0,45,12,26.67,4,3,75.0,22,6,27.27,7,3,42.86,2,0,0.0,0,0,0,18,4,22.22,5,16,37,7,10,29,70,21,30.0,0,1,4,3,75.0,47,23,48.94,21,5,23.81,2,1,50.0,33,14,11,2,0,212,172,81.13,135,132,97.78,290,270,93.1,61,42,68.85,79,63,79.75,97,84,86.6,23,14,60.87,28,25,89.29,3,19.49,7.07,8.14,17.67,19.33,11.43,1,1
88,2020-09-20,4-3-3,2,2.93,16,5,31.25,747,656,87.82,60.03,93,7,15,71,78,19,27,32,129,65,50.39,8,1,12.5,50,10,20.0,1,0,0.0,24,4,16.67,11,3,27.27,3,0,0.0,0,0,0,24,5,20.83,4,17,45,2,14,32,47,19,40.43,1,0,5,2,40.0,53,35,66.04,11,4,36.36,3,2,66.67,36,4,5,0,0,208,165,79.33,104,99,95.19,290,264,91.03,63,36,57.14,97,79,81.44,100,91,91.0,4,0,0.0,23,21,91.3,2,19.79,7.47,8.43,17.71,18.94,11.5,0,-1
89,2020-09-12,4-3-3,4,3.75,22,6,27.27,416,327,78.61,50.05,118,17,26,75,91,19,50,22,247,96,38.87,5,1,20.0,42,12,28.57,9,3,33.33,23,5,21.74,9,3,33.33,2,1,50.0,2,2,100,16,1,6.25,2,26,42,4,10,38,115,34,29.57,2,3,5,3,60.0,60,33,55.0,29,12,41.38,5,3,60.0,49,8,9,1,0,159,110,69.18,61,55,90.16,125,106,84.8,49,20,40.82,69,43,62.32,93,71,76.34,12,6,50.0,35,27,77.14,3,17.35,3.18,11.78,15.77,19.8,10.11,1,1
90,2020-07-26,4-3-3,3,0.74,14,6,42.86,750,680,90.67,70.43,95,7,25,63,79,24,38,17,206,101,49.03,7,3,42.86,42,10,23.81,1,1,100.0,21,3,14.29,4,1,25.0,2,1,50.0,0,0,0,12,3,25.0,3,15,30,7,8,20,97,40,41.24,1,1,3,2,66.67,47,31,65.96,31,17,54.84,1,0,0.0,35,4,5,0,0,189,153,80.95,92,90,97.83,380,358,94.21,52,32,61.54,108,91,84.26,93,82,88.17,5,1,20.0,30,28,93.33,2,18.49,7.08,6.93,21.6,19.35,7.48,0,-1
91,2020-07-22,4-3-3,5,1.28,10,7,70.0,549,462,84.15,50.7,121,17,44,60,79,29,37,13,188,82,43.62,2,2,100.0,23,4,17.39,2,1,50.0,26,4,15.38,6,3,50.0,2,1,50.0,0,0,0,7,3,42.86,3,8,20,3,4,16,67,23,34.33,0,3,10,5,50.0,52,28,53.85,25,14,56.0,2,1,50.0,36,9,8,1,0,165,116,70.3,87,82,94.25,245,226,92.24,48,28,58.33,70,49,70.0,89,64,71.91,9,2,22.22,22,18,81.82,9,18.97,5.38,8.74,14.28,20.69,15.78,1,1
92,2020-07-15,4-3-3,1,2.18,22,7,31.82,597,504,84.42,70.99,94,11,26,57,78,27,30,21,163,83,50.92,7,2,28.57,40,11,27.5,4,2,50.0,35,9,25.71,13,5,38.46,3,0,0.0,0,0,0,25,8,32.0,7,14,44,4,16,37,68,31,45.59,5,2,3,2,66.67,38,25,65.79,35,19,54.29,1,0,0.0,55,10,9,1,0,174,133,76.44,79,74,93.67,233,209,89.7,65,42,64.62,83,61,73.49,90,72,80.0,12,6,50.0,25,25,100.0,3,17.47,5.63,10.89,16.97,19.23,5.5,0,1
93,2020-07-11,4-3-3,1,2.6,23,9,39.13,654,559,85.47,70.96,111,18,28,65,87,38,25,24,156,83,53.21,8,3,37.5,51,19,37.25,3,1,33.33,22,2,9.09,11,2,18.18,1,0,0.0,0,0,0,25,5,20.0,6,21,49,9,10,40,62,28,45.16,2,1,6,2,33.33,39,26,66.67,27,14,51.85,1,1,100.0,28,16,7,1,0,203,153,75.37,73,71,97.26,266,239,89.85,63,30,47.62,80,59,73.75,104,83,79.81,11,2,18.18,30,27,90.0,4,17.58,5.45,9.63,18.33,19.8,13.92,1,0
94,2020-07-08,4-3-3,3,2.18,17,7,41.18,480,392,81.67,53.23,103,21,34,48,75,32,25,18,173,87,50.29,3,1,33.33,32,9,28.13,8,4,50.0,28,4,14.29,10,1,10.0,1,1,100.0,0,0,0,26,6,23.08,8,17,47,11,18,32,52,27,51.92,0,1,12,2,16.67,54,29,53.7,34,17,50.0,1,0,0.0,39,15,15,4,0,146,110,75.34,65,60,92.31,195,168,86.15,56,33,58.93,55,37,67.27,92,63,68.48,4,2,50.0,25,24,96.0,7,17.95,4.21,11.67,14.91,19.8,11.58,0,-1
95,2020-07-05,4-3-3,2,0.83,7,4,57.14,659,554,84.07,69.06,106,14,25,67,93,40,40,13,178,87,48.88,4,1,25.0,37,4,10.81,3,1,33.33,24,2,8.33,7,1,14.29,1,0,0.0,0,0,0,23,7,30.43,5,15,43,5,12,24,60,29,48.33,1,0,8,3,37.5,68,36,52.94,29,13,44.83,3,1,33.33,33,15,18,1,0,196,141,71.94,87,86,98.85,314,278,88.54,66,35,53.03,114,86,75.44,96,76,79.17,9,4,44.44,19,18,94.74,4,17.75,6.22,10.02,19.44,20.78,4.53,1,1
96,2020-07-02,4-3-3,0,1.27,10,3,30.0,520,446,85.77,49.07,95,13,27,55,79,33,23,23,145,71,48.97,2,1,50.0,33,6,18.18,2,1,50.0,19,2,10.53,3,0,0.0,2,0,0.0,0,0,0,19,6,31.58,6,14,35,3,13,25,50,22,44.0,2,4,14,7,50.0,56,33,58.93,20,8,40.0,2,2,100.0,40,12,7,2,0,149,114,76.51,67,66,98.51,243,218,89.71,56,30,53.57,63,46,73.02,91,73,80.22,7,4,57.14,18,16,88.89,5,18.82,5.47,10.77,15.2,21.73,16.48,0,1
97,2020-06-24,4-3-3,4,2.59,21,8,38.1,867,776,89.5,73.14,115,3,26,86,107,19,64,24,167,78,46.71,7,3,42.86,51,12,23.53,2,2,100.0,16,5,31.25,6,1,16.67,2,0,0.0,0,0,0,17,7,41.18,7,21,50,7,13,39,52,11,21.15,0,0,3,0,0.0,57,35,61.4,23,14,60.87,1,1,100.0,18,4,7,0,0,196,153,78.06,119,112,94.12,435,412,94.71,56,38,67.86,122,98,80.33,102,95,93.14,8,5,62.5,18,17,94.44,4,20.54,8.67,6.46,18.03,19.03,8.13,1,1
98,2020-06-21,4-3-3,0,0.75,9,3,33.33,559,491,87.84,67.73,94,4,22,68,74,27,35,12,202,89,44.06,5,2,40.0,36,3,8.33,2,0,0.0,28,3,10.71,6,1,16.67,5,1,20.0,0,0,0,16,3,18.75,3,11,27,3,9,15,57,17,29.82,1,0,7,3,42.86,58,33,56.9,39,23,58.97,5,0,0.0,22,12,12,2,0,181,149,82.32,85,79,92.94,241,220,91.29,57,37,64.91,93,73,78.49,96,87,90.63,3,1,33.33,27,25,92.59,5,17.46,5.38,10.2,20.39,21.41,5.9,0,0
99,2020-03-07,4-3-3,2,1.27,13,6,46.15,702,604,86.04,72.74,133,22,27,84,88,36,26,26,174,89,51.15,6,0,0.0,43,6,13.95,8,3,37.5,29,4,13.79,9,2,22.22,2,0,0.0,0,0,0,24,8,33.33,11,14,44,2,14,26,63,29,46.03,1,1,6,4,66.67,40,26,65.0,41,20,48.78,2,0,0.0,32,13,10,0,0,181,128,70.72,83,81,97.59,358,335,93.58,60,35,58.33,93,71,76.34,102,81,79.41,16,3,18.75,25,24,96.0,4,18.79,5.95,8.55,20.8,20.74,6.6,1,1
100,2020-02-29,4-3-3,0,0.22,7,1,14.29,687,576,83.84,65.92,129,20,33,76,103,38,41,24,178,71,39.89,4,0,0.0,40,3,7.5,3,0,0.0,20,3,15.0,5,1,20.0,2,0,0.0,0,0,0,26,5,19.23,6,14,46,2,17,21,59,17,28.81,1,3,13,5,38.46,49,29,59.18,35,15,42.86,2,1,50.0,44,15,8,0,0,183,129,70.49,61,58,95.08,335,303,90.45,53,30,56.6,99,71,71.72,95,73,76.84,11,4,36.36,21,20,95.24,7,18.58,6.67,7.71,21.13,19.37,7.0,0,1
101,2020-02-24,4-3-3,3,2.97,21,6,28.57,621,525,84.54,68.8,124,12,20,92,104,42,32,30,217,108,49.77,7,1,14.29,40,12,30.0,5,0,0.0,29,8,27.59,16,4,25.0,4,1,25.0,0,0,0,28,10,35.71,11,19,52,9,19,44,70,28,40.0,2,2,6,4,66.67,65,37,56.92,46,24,52.17,4,2,50.0,41,11,4,0,0,214,163,76.17,73,70,95.89,240,214,89.17,51,24,47.06,91,62,68.13,87,76,87.36,10,4,40.0,19,16,84.21,3,17.29,5.4,8.21,17.44,18.88,5.55,1,1
102,2020-02-15,4-3-3,1,1.96,16,6,37.5,614,522,85.02,62.36,110,10,19,81,98,30,35,33,151,61,40.4,6,2,33.33,53,13,24.53,3,1,33.33,16,2,12.5,7,3,42.86,1,0,0.0,0,0,0,27,7,25.93,8,18,45,5,14,33,54,19,35.19,0,0,4,1,25.0,43,20,46.51,20,9,45.0,1,1,100.0,46,16,11,2,0,167,128,76.65,89,85,95.51,253,229,90.51,63,41,65.08,102,72,70.59,95,80,84.21,13,2,15.38,28,25,89.29,5,17.61,5.58,10.26,18.51,19.98,7.31,0,-1
103,2020-02-01,4-3-3,4,3.76,16,9,56.25,487,386,79.26,58.93,143,27,55,61,86,44,31,11,197,98,49.75,5,2,40.0,29,10,34.48,2,2,100.0,38,3,7.89,6,1,16.67,2,0,0.0,0,0,0,13,2,15.38,1,14,30,4,10,23,51,20,39.22,2,0,16,3,18.75,56,39,69.64,39,22,56.41,4,1,25.0,51,16,9,0,0,180,113,62.78,69,65,94.2,182,160,87.91,67,28,41.79,63,35,55.56,81,61,75.31,8,4,50.0,29,25,86.21,13,17.02,4.13,13.76,15.47,21.4,6.13,1,1
104,2020-01-29,4-3-3,2,2.29,13,5,38.46,797,720,90.34,67.37,107,13,27,67,85,22,44,19,165,74,44.85,6,1,16.67,35,4,11.43,6,5,83.33,20,2,10.0,7,0,0.0,2,1,50.0,1,1,100,16,8,50.0,6,15,33,3,10,24,50,18,36.0,0,0,8,4,50.0,61,35,57.38,30,11,36.67,3,2,66.67,40,17,6,0,0,199,159,79.9,110,106,96.36,385,369,95.84,49,26,53.06,98,70,71.43,86,77,89.53,13,8,61.54,18,17,94.44,6,20.39,9.06,6.15,17.69,19.24,7.67,0,-1
105,2020-01-23,4-3-3,2,1.41,12,6,50.0,559,484,86.58,52.52,99,18,32,49,82,33,36,13,180,85,47.22,2,0,0.0,30,5,16.67,6,3,50.0,17,2,11.76,4,1,25.0,1,0,0.0,0,0,0,7,5,71.43,3,3,19,4,6,13,47,25,53.19,0,1,9,3,33.33,76,33,43.42,28,12,42.86,2,1,50.0,51,27,11,1,0,178,135,75.84,111,108,97.3,174,157,90.23,63,32,50.79,82,53,64.63,95,78,82.11,6,1,16.67,13,9,69.23,5,17.6,5.76,11.27,15.76,20.07,11.19,0,-1
106,2020-01-19,4-3-3,2,2.58,16,5,31.25,489,392,80.16,56.18,125,10,35,80,89,32,38,19,190,95,50.0,4,2,50.0,41,11,26.83,4,1,25.0,30,2,6.67,11,2,18.18,4,1,25.0,0,0,0,15,4,26.67,4,14,36,12,9,30,69,35,50.72,2,0,8,3,37.5,57,29,50.88,34,18,52.94,5,5,100.0,37,17,7,1,0,156,104,66.67,75,69,92.0,189,163,86.24,66,35,53.03,68,38,55.88,86,69,80.23,4,0,0.0,22,18,81.82,8,16.67,3.91,13.5,14.54,21.63,10.71,1,1
107,2020-01-11,4-3-3,1,1.76,13,7,53.85,754,662,87.8,64.31,102,18,20,64,91,22,45,24,180,92,51.11,1,0,0.0,46,9,19.57,7,2,28.57,15,2,13.33,3,1,33.33,2,0,0.0,0,0,0,23,8,34.78,8,16,49,8,12,41,73,33,45.21,2,0,13,4,30.77,55,35,63.64,20,12,60.0,4,3,75.0,42,9,8,2,0,179,135,75.42,98,95,96.94,374,342,91.44,49,20,40.82,76,55,72.37,84,71,84.52,16,5,31.25,21,19,90.48,8,19.16,7.47,6.5,14.77,18.6,12.21,0,-1
108,2020-01-02,4-3-3,2,2.77,17,7,41.18,962,866,90.02,73.95,103,7,32,64,91,42,22,27,129,67,51.94,6,0,0.0,34,8,23.53,8,3,37.5,22,6,27.27,8,2,25.0,1,0,0.0,0,0,0,21,5,23.81,4,15,44,6,11,32,51,17,33.33,1,0,2,2,100.0,33,23,69.7,20,11,55.0,1,0,0.0,30,7,5,0,0,234,183,78.21,155,147,94.84,449,423,94.21,62,31,50.0,86,58,67.44,90,75,83.33,11,1,9.09,17,16,94.12,3,19.58,9.82,6.44,15.71,19.9,9.42,1,1
109,2019-12-29,4-2-3-1,1,1.53,10,3,30.0,593,515,86.85,61.77,96,13,28,55,80,25,42,13,226,86,38.05,4,2,50.0,33,4,12.12,3,1,33.33,19,5,26.32,5,3,60.0,0,0,0.0,0,0,0,14,4,28.57,5,18,28,2,8,23,67,13,19.4,2,0,10,2,20.0,80,43,53.75,47,18,38.3,1,0,0.0,41,10,7,1,0,162,123,75.93,80,76,95.0,270,249,92.22,57,30,52.63,66,48,72.73,74,56,75.68,8,6,75.0,26,23,88.46,10,18.36,6.11,9.61,14.31,20.13,7.0,1,1
110,2019-12-26,4-3-3,4,2.9,14,6,42.86,588,507,86.22,59.58,110,11,34,65,81,28,29,24,136,61,44.85,3,1,33.33,37,8,21.62,7,2,28.57,22,3,13.64,8,2,25.0,1,0,0.0,1,1,100,25,10,40.0,11,11,39,6,18,25,62,16,25.81,3,0,4,0,0.0,40,28,70.0,18,7,38.89,2,2,100.0,40,9,7,1,0,168,129,76.79,88,80,90.91,257,229,89.11,58,35,60.34,74,54,72.97,90,69,76.67,10,3,30.0,25,21,84.0,3,18.13,5.2,9.86,14.49,19.87,13.52,0,-1
111,2019-12-14,4-2-3-1,2,1.34,13,4,30.77,615,514,83.58,62.02,128,22,36,70,97,46,37,14,216,101,46.76,3,0,0.0,43,13,30.23,3,0,0.0,23,0,0.0,6,0,0.0,0,0,0.0,0,0,0,20,5,25.0,6,14,38,3,13,23,80,26,32.5,5,0,7,2,28.57,54,35,64.81,41,23,56.1,1,0,0.0,33,12,8,2,0,198,150,75.76,87,84,96.55,258,225,87.21,71,44,61.97,94,73,77.66,124,95,76.61,8,2,25.0,30,28,93.33,7,17.98,5.44,11.54,17.39,21.03,8.55,1,1
112,2019-12-07,4-3-3,3,2.84,19,9,47.37,827,738,89.24,75.61,111,9,32,70,85,27,31,27,135,65,48.15,5,3,60.0,50,12,24.0,2,1,50.0,17,5,29.41,3,1,33.33,1,0,0.0,0,0,0,35,6,17.14,7,18,55,6,25,34,44,15,34.09,1,0,4,0,0.0,43,27,62.79,26,13,50.0,2,1,50.0,25,12,6,1,0,214,170,79.44,131,129,98.47,329,296,89.97,63,42,66.67,99,68,68.69,93,89,95.7,12,1,8.33,25,22,88.0,5,18.8,7.88,7.62,16.08,18.49,8.96,0,-1
113,2019-12-04,4-2-3-1,5,1.75,11,5,45.45,465,386,83.01,58.63,122,27,40,55,76,33,32,11,194,102,52.58,3,1,33.33,19,5,26.32,5,3,60.0,31,3,9.68,5,0,0.0,2,1,50.0,0,0,0,7,2,28.57,2,10,25,7,3,19,63,29,46.03,3,2,10,4,40.0,48,31,64.58,46,22,47.83,6,5,83.33,45,15,12,1,0,158,117,74.05,65,60,92.31,170,156,91.76,63,34,53.97,55,35,63.64,83,63,75.9,11,7,63.64,24,18,75.0,7,17.16,4.35,13.55,15.97,21.03,8.96,1,1
114,2019-11-30,4-3-3,2,1.86,14,7,50.0,430,347,80.7,45.89,109,23,34,52,74,35,27,12,133,80,60.15,3,0,0.0,30,10,33.33,6,1,16.67,27,3,11.11,4,1,25.0,1,1,100.0,0,0,0,10,0,0.0,0,12,27,8,5,28,39,19,48.72,1,1,12,6,50.0,53,38,71.7,19,10,52.63,1,0,0.0,54,19,3,0,1,130,88,67.69,76,72,94.74,166,143,86.14,56,34,60.71,58,35,60.34,56,36,64.29,4,1,25.0,16,15,93.75,7,16.61,4.13,13.02,14.49,21.81,13.47,1,1
115,2019-11-23,4-3-3,2,1.75,9,4,44.44,470,390,82.98,57.88,123,25,30,68,65,15,35,15,170,92,54.12,3,0,0.0,26,5,19.23,2,1,50.0,27,3,11.11,8,2,25.0,0,0,0.0,0,0,0,20,2,10.0,2,10,36,3,16,19,33,16,48.48,0,1,16,6,37.5,69,37,53.62,41,22,53.66,0,0,0.0,33,31,7,1,0,140,103,73.57,63,60,95.24,206,181,87.86,53,30,56.6,65,41,63.08,61,52,85.25,3,2,66.67,27,24,88.89,10,17.37,4.52,11.28,14.72,20.41,13.44,0,-1
116,2019-11-10,4-3-3,3,0.9,11,5,45.45,405,328,80.99,44.4,123,33,38,52,75,40,21,14,158,63,39.87,3,2,66.67,16,6,37.5,6,2,33.33,23,3,13.04,4,1,25.0,1,1,100.0,0,0,0,14,6,42.86,7,9,23,6,9,20,51,22,43.14,3,1,18,3,16.67,68,28,41.18,23,9,39.13,4,0,0.0,59,26,10,0,0,134,88,65.67,61,56,91.8,153,137,89.54,70,37,52.86,41,24,58.54,72,48,66.67,4,0,0.0,18,15,83.33,10,16.57,4.22,17.28,16.49,22.35,17.24,1,1
117,2019-11-02,4-3-3,2,3.47,25,7,28.0,624,530,84.94,69.41,130,16,30,84,102,27,45,30,202,116,57.43,7,2,28.57,44,16,36.36,1,1,100.0,28,7,25.0,10,5,50.0,3,0,0.0,0,0,0,33,14,42.42,14,16,60,8,22,50,56,28,50.0,2,1,3,2,66.67,61,43,70.49,47,28,59.57,3,1,33.33,52,20,8,2,0,195,149,76.41,75,71,94.67,231,203,87.88,57,34,59.65,85,66,77.65,106,89,83.96,14,2,14.29,31,30,96.77,4,18.69,5.33,9.13,13.98,17.99,4.55,0,-1
118,2019-10-27,4-3-3,2,2.85,21,13,61.9,603,524,86.9,68.03,103,10,22,71,90,24,43,23,189,94,49.74,6,3,50.0,44,14,31.82,4,0,0.0,31,5,16.13,8,3,37.5,4,1,25.0,1,1,100,29,13,44.83,12,18,49,2,20,38,56,16,28.57,0,1,10,4,40.0,55,35,63.64,37,25,67.57,5,4,80.0,40,13,9,3,0,168,133,79.17,84,80,95.24,274,247,90.15,85,54,63.53,97,68,70.1,98,89,90.82,15,8,53.33,22,20,90.91,8,16.97,5.38,14.1,14.58,21.64,6.4,1,1
119,2019-10-20,4-3-3,1,1.23,10,4,40.0,607,518,85.34,63.83,111,17,35,59,92,31,49,12,192,91,47.4,4,1,25.0,33,4,12.12,1,1,100.0,15,5,33.33,1,0,0.0,1,1,100.0,0,0,0,24,9,37.5,7,10,44,0,18,11,60,18,30.0,1,1,7,2,28.57,59,36,61.02,31,19,61.29,4,0,0.0,51,15,14,1,0,179,127,70.95,67,64,95.52,271,247,91.14,62,30,48.39,82,59,71.95,83,68,81.93,9,1,11.11,18,18,100.0,4,18.29,5.52,10.21,18.38,19.24,5.18,0,0
120,2019-10-05,4-3-3,2,2.85,16,8,50.0,482,385,79.88,54.67,124,19,44,61,101,52,34,15,192,95,49.48,4,1,25.0,46,12,26.09,5,0,0.0,24,2,8.33,4,1,25.0,4,0,0.0,1,1,100,15,6,40.0,7,13,31,5,9,22,70,30,42.86,3,1,2,1,50.0,57,39,68.42,30,14,46.67,5,4,80.0,44,26,9,1,0,179,128,71.51,76,71,93.42,146,123,84.25,67,38,56.72,71,46,64.79,99,71,71.72,9,1,11.11,33,30,90.91,1,16.97,3.54,13.9,15.3,20.08,9.55,1,1
121,2019-09-28,4-3-3,1,1.63,15,4,26.67,672,586,87.2,68.64,106,22,30,54,83,44,25,14,195,91,46.67,8,2,25.0,39,10,25.64,3,1,33.33,21,3,14.29,5,1,20.0,2,0,0.0,0,0,0,22,10,45.45,8,14,41,4,15,23,53,25,47.17,1,0,11,2,18.18,49,29,59.18,46,24,52.17,0,0,0.0,39,16,4,1,0,182,145,79.67,116,106,91.38,271,252,92.99,60,34,56.67,87,66,75.86,110,96,87.27,6,3,50.0,22,22,100.0,9,17.84,6.28,8.93,18.89,20.31,12.0,0,-1
122,2019-09-22,4-3-3,2,1.08,7,3,42.86,378,293,77.51,44.87,116,26,36,54,83,35,31,17,187,78,41.71,3,1,33.33,29,4,13.79,0,0,0.0,28,2,7.14,4,2,50.0,1,1,100.0,0,0,0,9,5,55.56,4,7,22,0,7,12,54,19,35.19,1,1,11,2,18.18,62,35,56.45,37,15,40.54,2,0,0.0,41,31,14,3,0,136,90,66.18,58,48,82.76,132,115,87.12,63,36,57.14,58,34,58.62,87,62,71.26,4,1,25.0,29,24,82.76,11,17.1,3.18,16.67,14.14,20.69,9.59,0,-1
123,2019-09-14,4-3-3,3,2.87,18,8,44.44,817,727,88.98,73.97,106,7,18,81,100,31,40,29,199,111,55.78,3,1,33.33,45,11,24.44,1,0,0.0,26,5,19.23,10,2,20.0,1,0,0.0,0,0,0,35,11,31.43,12,13,48,0,22,27,60,23,38.33,2,1,7,1,14.29,60,44,73.33,38,27,71.05,6,5,83.33,23,11,5,0,0,206,172,83.5,109,109,100.0,372,340,91.4,41,26,63.41,137,114,83.21,127,114,89.76,11,5,45.45,13,13,100.0,4,19.26,8.17,5.02,14.64,20.23,6.74,1,1
