,Date,Scheme,Goals,xG,Shots,Shots on Target,Shot Accuracy,Passes,Passes on Target,Pass Accuracy,"Possession, %",Losses,Low Losses,Medium Losses,High Losses,Recoveries,Low Recoveries,Medium Recoveries,High Recoveries,Duels,Duels won,Duel win %,Shots from outside,Shots from outside on target,Shots from outside accuracy,Positional attacks,Positional attacks with shots,Positional attacks with shots %,Counterattacks,Counterattacks with shots,Counterattacks with shots %,Set pieces,Set pieces with shots,Set pieces with shots %,Corners,Corners with shots,Corners with shots %,Free kicks,Free kicks with shots,Free kicks with shots %,Penalties,Penalties converted,Penalties converted %,Crosses,Crosses accurate,Crosses accurate %,Deep completed crosses,Deep completed passes,Penalty area entries (runs / crosses),Penalty area entries runs,Penalty area entries crosses,Touches in penalty area,Offensive duels,Offensive duels won,Offensive duels won %,Offsides,Conceded goals,Shots against,Shots against on target,Shots against on target %,Defensive duels,Defensive duels won,Defensive duels won %,Aerial duels,Aerial duels won,Aerial duels won %,Sliding tackles,Sliding tackles successful,Sliding tackles successful %,Interceptions,Clearances,Fouls,Yellow cards,Red cards,Forward passes,Forward passes accurate,Forward passes accurate %,Back passes,Back passes accurate,Back passes accurate %,Lateral passes,Lateral passes accurate,Lateral passes accurate %,Long passes,Long passes accurate,Long passes accurate %,Passes to final third,Passes to final third accurate,Passes to final third accurate %,Progressive passes,Progressive passes accurate,Progressive passes accurate %,Smart passes,Smart passes accurate,Smart passes accurate %,Throw ins,Throw ins accurate,Throw ins accurate %,Goal kicks,Match tempo,Average passes per possession,Long pass %,Average shot distance,Average pass length,PPDA,Home,Home Win
75,2020-12-29,4-1-4-1,0,0.69,6,3,50.0,309,225,72.82,34.64,116,18,52,46,77,29,34,14,193,98,50.78,2,0,0.0,25,4,16.0,0,0,0.0,28,2,7.14,3,0,0.0,5,1,20.0,0,0,0,9,2,22.22,2,10,19,1,4,15,56,24,42.86,3,0,7,3,42.86,56,32,57.14,37,21,56.76,6,1,16.67,54,29,14,1,0,120,68,56.67,49,45,91.84,86,69,80.23,42,21,50.0,33,20,60.61,52,31,59.62,4,0,0.0,15,14,93.33,6,17.82,3.15,13.59,14.86,17.72,13.14,0,0
76,2020-12-27,3-4-1-2,2,1.6,10,4,40.0,391,314,80.31,39.22,104,15,36,53,73,31,36,6,184,95,51.63,3,0,0.0,27,5,18.52,0,0,0.0,24,5,20.83,5,2,40.0,3,0,0.0,0,0,0,27,8,29.63,8,6,30,3,18,21,56,19,33.93,2,2,10,4,40.0,56,37,66.07,37,25,67.57,2,1,50.0,33,11,6,0,0,144,102,70.83,53,46,86.79,143,125,87.41,54,31,57.41,55,38,69.09,77,57,74.03,2,0,0.0,19,17,89.47,11,18.09,3.87,13.81,13.63,21.51,21.44,1,0
77,2020-12-21,4-2-3-1,0,0.75,6,0,0.0,430,352,81.86,45.9,95,13,30,52,82,31,30,21,211,106,50.24,0,0,0.0,31,3,9.68,0,0,0.0,20,3,15.0,4,0,0.0,2,1,50.0,0,0,0,23,7,30.43,8,8,29,6,11,20,61,22,36.07,4,3,9,7,77.78,50,34,68.0,47,31,65.96,6,1,16.67,30,15,6,0,0,150,109,72.67,67,64,95.52,158,140,88.61,58,42,72.41,52,35,67.31,78,59,75.64,3,1,33.33,20,18,90.0,7,17.69,4.39,13.49,13.5,21.29,18.15,0,1
78,2020-12-16,4-4-1-1,1,0.49,10,2,20.0,431,377,87.47,51.29,93,20,33,40,72,33,30,9,244,106,43.44,4,0,0.0,31,7,22.58,1,0,0.0,22,2,9.09,5,0,0.0,4,1,25.0,0,0,0,18,8,44.44,9,3,25,3,14,9,79,22,27.85,0,1,8,3,37.5,82,48,58.54,53,23,43.4,3,2,66.67,33,11,8,0,0,129,103,79.84,42,37,88.1,193,180,93.26,35,24,68.57,49,39,79.59,68,52,76.47,4,3,75.0,22,20,90.91,5,16.64,4.49,8.12,20.01,19.09,14.65,1,0
79,2020-12-11,4-2-3-1,2,2.4,19,7,36.84,266,203,76.32,36.93,100,27,16,57,76,44,17,15,208,100,48.08,7,1,14.29,29,8,27.59,7,2,28.57,23,8,34.78,6,2,33.33,3,2,66.67,0,0,0,15,6,40.0,6,8,23,3,8,24,76,38,50.0,0,1,11,8,72.73,54,28,51.85,41,18,43.9,1,0,0.0,54,23,10,2,0,108,77,71.3,42,37,88.1,68,53,77.94,39,26,66.67,44,32,72.73,65,49,75.38,7,3,42.86,25,24,96.0,6,13.72,2.51,14.66,15.28,19.6,28.58,0,-1
80,2020-12-05,5-4-1,1,2.15,16,6,37.5,368,300,81.52,38.37,93,12,28,53,76,18,37,21,179,89,49.72,5,4,80.0,37,10,27.03,1,0,0.0,21,5,23.81,5,3,60.0,4,0,0.0,0,0,0,23,9,39.13,10,5,27,6,15,22,64,30,46.88,4,3,15,6,40.0,62,39,62.9,28,12,42.86,2,1,50.0,29,8,9,0,0,127,97,76.38,55,52,94.55,132,114,86.36,42,26,61.9,42,28,66.67,70,54,77.14,3,2,66.67,18,18,100.0,5,18.12,3.72,11.41,17.02,21.86,15.29,1,-1
81,2020-11-30,3-4-2-1,2,0.57,5,2,40.0,240,185,77.08,33.26,104,21,44,39,69,35,30,4,208,90,43.27,2,0,0.0,16,4,25.0,1,0,0.0,21,1,4.76,3,1,33.33,1,0,0.0,0,0,0,10,2,20.0,5,2,11,0,6,8,38,12,31.58,1,1,15,6,40.0,69,36,52.17,68,27,39.71,2,1,50.0,52,32,20,1,0,96,66,68.75,38,36,94.74,65,51,78.46,45,25,55.56,31,17,54.84,58,40,68.97,0,0,0.0,17,14,82.35,11,15.77,2.53,18.75,13.48,21.99,10.67,1,1
82,2020-11-22,3-4-3,1,2.94,13,2,15.38,460,386,83.91,51.8,115,20,35,60,101,43,43,15,221,108,48.87,2,1,50.0,37,7,18.92,4,2,50.0,20,4,20.0,6,3,50.0,3,0,0.0,0,0,0,14,2,14.29,2,12,26,6,7,22,78,31,39.74,2,0,9,5,55.56,49,27,55.1,54,35,64.81,3,2,66.67,53,13,6,0,0,152,113,74.34,80,77,96.25,156,136,87.18,55,27,49.09,67,43,64.18,69,52,75.36,11,6,54.55,27,25,92.59,3,16.37,4.26,11.96,12.29,19.85,10.54,0,-1
83,2020-11-07,3-4-3,1,1.87,15,7,46.67,487,433,88.91,52.34,88,22,23,43,74,29,33,12,208,87,41.83,6,2,33.33,41,8,19.51,2,1,50.0,26,5,19.23,9,4,44.44,2,0,0.0,0,0,0,24,8,33.33,9,4,25,2,18,20,40,12,30.0,3,0,12,3,25.0,52,29,55.77,55,25,45.45,3,2,66.67,47,17,10,2,0,140,114,81.43,64,63,98.44,221,201,90.95,35,23,65.71,92,82,89.13,73,63,86.3,5,3,60.0,17,16,94.12,6,18.22,4.68,7.19,16.12,21.95,11.45,1,1
84,2020-10-31,5-4-1,1,0.6,3,2,66.67,293,222,75.77,30.88,104,21,41,42,73,44,24,5,188,103,54.79,0,0,0.0,14,2,14.29,2,0,0.0,24,1,4.17,2,0,0.0,3,0,0.0,0,0,0,15,5,33.33,2,1,15,2,10,5,44,20,45.45,0,2,8,4,50.0,72,44,61.11,36,17,47.22,3,2,66.67,60,18,14,1,0,119,74,62.18,39,37,94.87,83,65,78.31,61,33,54.1,38,21,55.26,55,30,54.55,2,0,0.0,11,11,100.0,8,15.8,3.33,20.82,12.22,20.67,21.0,0,1
85,2020-10-24,5-3-2,1,0.24,5,2,40.0,294,221,75.17,31.18,93,22,30,41,66,40,20,6,217,110,50.69,4,1,25.0,21,3,14.29,5,2,40.0,19,0,0.0,2,0,0.0,3,0,0.0,0,0,0,12,6,50.0,6,5,17,3,8,4,50,20,40.0,1,1,12,7,58.33,74,46,62.16,41,21,51.22,6,2,33.33,48,15,14,2,0,121,70,57.85,47,42,89.36,94,86,91.49,55,33,60.0,45,31,68.89,72,45,62.5,2,1,50.0,9,9,100.0,15,16.01,3.23,18.71,25.56,23.45,22.22,1,0
86,2020-10-18,5-4-1,3,2.22,13,4,30.77,423,351,82.98,48.01,112,10,42,60,83,31,33,19,247,101,40.89,3,2,66.67,39,7,17.95,1,0,0.0,23,5,21.74,7,2,28.57,4,2,50.0,0,0,0,25,6,24.0,5,4,29,5,11,30,97,32,32.99,3,3,11,6,54.55,69,36,52.17,36,14,38.89,3,1,33.33,41,13,12,5,0,156,124,79.49,57,55,96.49,148,128,86.49,35,19,54.29,56,40,71.43,69,58,84.06,4,0,0.0,24,21,87.5,4,16.79,3.81,8.27,14.9,19.4,11.33,0,0
87,2020-10-04,5-4-1,3,1.17,11,6,54.55,270,213,78.89,31.18,114,29,40,45,79,43,30,6,199,95,47.74,3,1,33.33,14,3,21.43,10,6,60.0,21,2,9.52,4,0,0.0,3,1,33.33,0,0,0,8,4,50.0,4,5,19,5,6,15,53,19,35.85,2,0,4,0,0.0,71,42,59.15,38,24,63.16,4,1,25.0,59,26,8,2,0,115,75,65.22,36,36,100.0,91,82,90.11,41,21,51.22,48,24,50.0,57,37,64.91,11,5,45.45,14,10,71.43,2,15.35,2.52,15.19,16.76,23.24,22.59,0,-1
88,2020-09-27,5-4-1,4,3.55,15,7,46.67,346,291,84.1,40.37,93,14,34,45,80,36,36,8,225,116,51.56,2,0,0.0,28,8,28.57,4,3,75.0,19,5,26.32,1,1,100.0,2,1,50.0,0,0,0,7,6,85.71,7,2,20,7,6,19,71,30,42.25,3,0,9,2,22.22,76,53,69.74,42,21,50.0,5,4,80.0,52,15,7,0,0,129,91,70.54,60,58,96.67,103,91,88.35,50,30,60.0,45,29,64.44,68,49,72.06,5,1,20.0,19,17,89.47,7,15.45,3.33,14.45,12.79,19.81,15.16,1,1
89,2020-09-19,5-4-1,1,1.84,14,4,28.57,378,314,83.07,37.34,112,30,45,37,61,24,24,13,155,84,54.19,8,1,12.5,20,5,25.0,4,3,75.0,26,5,19.23,5,1,20.0,3,0,0.0,0,0,0,19,10,52.63,7,1,16,1,10,16,48,24,50.0,2,2,6,3,50.0,50,27,54.0,36,20,55.56,5,4,80.0,55,15,13,1,0,124,93,75.0,67,63,94.03,125,110,88.0,44,25,56.82,38,26,68.42,61,40,65.57,3,1,33.33,19,17,89.47,5,17.63,4.02,11.64,18.01,18.3,15.36,0,1
90,2020-09-12,4-2-3-1,0,1.7,13,3,23.08,468,398,85.04,68.61,98,13,31,54,74,28,32,14,187,88,47.06,4,0,0.0,26,6,23.08,7,3,42.86,23,4,17.39,8,3,37.5,1,1,100.0,0,0,0,24,9,37.5,9,8,25,2,16,24,46,16,34.78,2,2,15,3,20.0,58,38,65.52,49,20,40.82,6,2,33.33,46,20,13,2,0,140,110,78.57,59,54,91.53,200,180,90.0,43,21,48.84,54,38,70.37,64,45,70.31,3,3,100.0,18,15,83.33,7,10.17,4.78,9.19,16.26,20.38,6.03,1,-1
91,2020-07-26,4-4-1-1,1,0.52,9,1,11.11,446,383,85.87,57.33,91,19,41,31,79,40,30,9,195,106,54.36,7,1,14.29,18,6,33.33,2,0,0.0,18,1,5.56,0,0,0.0,4,1,25.0,0,0,0,13,5,38.46,5,4,20,2,10,12,53,27,50.94,0,1,12,4,33.33,65,35,53.85,46,26,56.52,6,1,16.67,28,30,16,2,0,141,106,75.18,77,73,94.81,157,143,91.08,43,22,51.16,55,37,67.27,76,53,69.74,3,0,0.0,28,23,82.14,6,17.94,4.42,9.64,22.25,18.47,8.95,1,0
92,2020-07-22,4-4-1-1,1,1.66,11,2,18.18,435,352,80.92,42.32,98,25,39,34,72,42,20,10,182,97,53.3,5,0,0.0,26,4,15.38,6,2,33.33,25,4,16.0,3,2,66.67,4,2,50.0,1,1,100,14,3,21.43,3,4,16,2,9,12,56,24,42.86,1,1,11,4,36.36,65,41,63.08,23,12,52.17,4,2,50.0,40,20,8,1,0,164,112,68.29,77,71,92.21,132,120,90.91,50,24,48.0,50,38,76.0,83,56,67.47,3,2,66.67,19,19,100.0,9,18.34,4.53,11.49,18.41,18.99,20.86,0,0
93,2020-07-17,4-4-1-1,3,0.81,10,4,40.0,242,168,69.42,44.11,123,23,42,58,89,43,30,16,229,117,51.09,5,2,40.0,20,3,15.0,6,2,33.33,29,4,13.79,9,0,0.0,1,0,0.0,0,0,0,16,5,31.25,4,4,19,1,8,8,58,27,46.55,1,1,13,3,23.08,52,33,63.46,76,45,59.21,5,5,100.0,55,34,11,0,0,103,58,56.31,33,30,90.91,67,52,77.61,40,16,40.0,43,19,44.19,45,29,64.44,3,0,0.0,23,20,86.96,13,12.38,2.09,16.53,20.86,22.36,9.18,1,1
94,2020-07-11,4-4-1-1,4,3.62,18,7,38.89,435,378,86.9,47.16,84,16,25,43,65,24,30,11,156,82,52.56,5,1,20.0,23,6,26.09,8,5,62.5,27,6,22.22,7,2,28.57,4,3,75.0,0,0,0,12,5,41.67,4,7,25,5,8,26,59,25,42.37,0,0,11,2,18.18,48,28,58.33,23,15,65.22,7,4,57.14,33,9,8,0,0,143,110,76.92,53,49,92.45,168,151,89.88,42,24,57.14,48,32,66.67,62,49,79.03,9,4,44.44,12,10,83.33,10,16.58,4.73,9.66,13.92,18.05,12.81,0,-1
95,2020-07-08,4-4-1-1,0,1.57,17,3,17.65,413,328,79.42,54.58,128,18,31,79,89,36,27,26,193,89,46.11,5,0,0.0,36,9,25.0,0,0,0.0,27,8,29.63,10,2,20.0,4,1,25.0,0,0,0,33,11,33.33,11,6,41,6,25,28,61,26,42.62,0,1,8,4,50.0,38,24,63.16,56,25,44.64,2,2,100.0,24,16,7,1,0,146,110,75.34,57,51,89.47,153,123,80.39,56,36,64.29,65,51,78.46,93,74,79.57,1,1,100.0,28,23,82.14,5,16.0,3.44,13.56,18.03,21.53,25.1,1,-1
96,2020-07-05,4-2-3-1,2,2.33,12,7,58.33,365,305,83.56,48.4,109,26,32,51,72,20,38,14,199,91,45.73,3,1,33.33,32,9,28.13,4,1,25.0,20,2,10.0,4,1,25.0,2,0,0.0,0,0,0,18,10,55.56,9,5,24,3,14,15,50,18,36.0,1,2,11,6,54.55,54,33,61.11,51,26,50.98,10,2,20.0,49,16,10,0,0,125,92,73.6,57,54,94.74,128,112,87.5,49,28,57.14,48,31,64.58,62,49,79.03,3,1,33.33,24,21,87.5,7,14.25,3.72,13.42,13.74,18.86,9.87,0,0
97,2020-07-01,4-2-3-1,3,2.28,10,4,40.0,252,203,80.56,28.95,104,23,33,48,69,38,23,8,180,81,45.0,2,0,0.0,22,6,27.27,4,2,50.0,20,2,10.0,2,2,100.0,2,0,0.0,0,0,0,5,3,60.0,3,4,14,4,3,15,61,22,36.07,2,2,13,6,46.15,56,26,46.43,40,23,57.5,6,2,33.33,55,26,10,2,0,107,76,71.03,37,34,91.89,58,46,79.31,46,23,50.0,39,20,51.28,55,37,67.27,1,1,100.0,13,11,84.62,8,16.24,2.71,18.25,14.64,20.37,15.64,1,1
98,2020-06-23,4-2-3-1,0,0.61,7,1,14.29,334,272,81.44,33.95,104,23,36,45,76,38,30,8,199,102,51.26,4,1,25.0,17,1,5.88,5,1,20.0,28,4,14.29,4,1,25.0,3,1,33.33,0,0,0,12,4,33.33,4,5,14,1,7,7,59,26,44.07,2,2,14,5,35.71,63,40,63.49,54,25,46.3,7,5,71.43,36,20,7,2,0,134,99,73.88,45,39,86.67,109,94,86.24,48,31,64.58,49,38,77.55,64,45,70.31,4,0,0.0,10,10,100.0,15,18.33,3.75,14.37,19.99,20.81,22.06,0,1
99,2020-06-20,4-4-2,0,0.38,7,2,28.57,357,282,78.99,45.89,107,17,34,56,69,32,28,9,177,87,49.15,4,1,25.0,22,3,13.64,3,2,66.67,16,1,6.25,5,1,20.0,2,0,0.0,0,0,0,19,2,10.53,2,3,25,4,12,9,54,21,38.89,0,2,8,6,75.0,48,32,66.67,41,21,51.22,5,1,20.0,31,11,7,1,0,115,79,68.7,55,52,94.55,140,117,83.57,46,21,45.65,49,31,63.27,54,37,68.52,3,1,33.33,22,20,90.91,3,14.4,4.1,12.89,20.82,21.3,26.69,1,-1
100,2020-03-07,4-4-2,0,1.69,12,6,50.0,248,182,73.39,33.97,106,18,29,59,73,36,25,12,188,94,50.0,7,3,42.86,27,6,22.22,4,3,75.0,26,2,7.69,7,1,14.29,5,0,0.0,0,0,0,16,6,37.5,6,9,25,5,11,18,52,22,42.31,2,1,9,2,22.22,54,37,68.52,41,21,51.22,6,0,0.0,56,11,9,2,0,112,79,70.54,29,27,93.1,70,50,71.43,45,25,55.56,47,27,57.45,60,42,70.0,8,4,50.0,19,15,78.95,8,13.27,2.25,18.15,19.23,21.42,13.32,0,1
101,2020-02-29,4-4-2,3,2.67,14,7,50.0,242,168,69.42,37.33,135,27,52,56,104,48,44,12,235,111,47.23,4,1,25.0,27,9,33.33,9,1,11.11,22,4,18.18,4,1,25.0,4,0,0.0,0,0,0,14,5,35.71,4,5,24,3,9,20,70,23,32.86,0,1,10,2,20.0,63,39,61.9,61,33,54.1,5,4,80.0,61,33,8,1,0,124,75,60.48,27,26,96.3,64,48,75.0,43,19,44.19,41,21,51.22,61,39,63.93,6,4,66.67,29,20,68.97,6,14.44,2.09,17.77,14.67,21.72,13.88,1,1
102,2020-02-24,4-4-1-1,2,0.76,6,4,66.67,254,183,72.05,31.2,122,46,37,39,73,53,15,5,217,104,47.93,1,0,0.0,14,1,7.14,4,2,50.0,28,3,10.71,8,2,25.0,1,1,100.0,0,0,0,17,3,17.65,3,9,22,2,10,17,65,28,43.08,1,3,21,6,28.57,70,42,60.0,46,22,47.83,10,4,40.0,62,35,10,3,0,109,74,67.89,27,26,96.3,76,52,68.42,45,22,48.89,33,21,63.64,57,35,61.4,5,4,80.0,14,9,64.29,17,15.59,2.4,17.72,16.15,19.89,21.24,0,1
103,2020-02-19,5-4-1,0,0.05,3,0,0.0,252,188,74.6,27.02,106,41,30,35,62,37,17,8,152,65,42.76,1,0,0.0,22,2,9.09,2,0,0.0,13,1,7.69,1,0,0.0,1,1,100.0,0,0,0,8,2,25.0,2,0,15,2,7,7,44,17,38.64,3,2,16,6,37.5,57,25,43.86,25,14,56.0,6,3,50.0,71,26,7,1,0,90,56,62.22,39,36,92.31,86,66,76.74,39,15,38.46,35,24,68.57,55,30,54.55,5,2,40.0,12,10,83.33,8,14.85,2.8,15.48,23.5,20.69,24.59,0,1
104,2020-02-01,4-1-4-1,3,1.31,12,6,50.0,293,228,77.82,35.08,120,17,42,61,87,36,42,9,204,111,54.41,4,2,50.0,20,4,20.0,4,3,75.0,23,5,21.74,4,1,25.0,4,3,75.0,0,0,0,16,6,37.5,6,5,22,0,16,17,42,16,38.1,2,3,19,7,36.84,59,38,64.41,55,26,47.27,7,4,57.14,41,21,8,1,0,105,67,63.81,37,31,83.78,105,89,84.76,43,26,60.47,42,27,64.29,47,36,76.6,4,2,50.0,14,12,85.71,12,16.38,3.12,14.68,16.63,20.23,16.52,1,0
105,2020-01-29,5-4-1,0,1.05,8,4,50.0,317,248,78.23,32.63,115,25,51,39,77,49,22,6,165,88,53.33,2,1,50.0,19,5,26.32,2,0,0.0,13,3,23.08,3,1,33.33,3,2,66.67,0,0,0,14,5,35.71,4,2,15,4,8,15,61,26,42.62,1,2,13,5,38.46,50,32,64.0,30,19,63.33,7,4,57.14,44,17,6,2,0,118,84,71.19,44,38,86.36,99,81,81.82,48,27,56.25,36,17,47.22,56,37,66.07,2,1,50.0,22,19,86.36,4,16.75,3.52,15.14,15.19,20.59,38.43,1,-1
106,2020-01-22,5-3-2,1,1.42,5,1,20.0,243,185,76.13,33.22,106,30,36,40,56,36,14,6,199,89,44.72,0,0,0.0,22,2,9.09,3,0,0.0,24,2,8.33,8,2,25.0,3,0,0.0,1,1,100,7,2,28.57,2,3,9,3,2,12,57,18,31.58,1,4,19,8,42.11,54,28,51.85,50,23,46.0,6,3,50.0,40,15,18,1,0,99,73,73.74,32,26,81.25,69,54,78.26,39,20,51.28,29,18,62.07,51,32,62.75,1,0,0.0,23,22,95.65,7,16.3,2.17,16.05,11.18,20.13,16.5,0,1
107,2020-01-18,4-4-2,1,1.39,14,6,42.86,402,325,80.85,50.62,132,23,41,68,83,37,34,12,227,123,54.19,3,1,33.33,32,10,31.25,2,1,50.0,26,3,11.54,7,0,0.0,3,1,33.33,0,0,0,16,7,43.75,7,6,25,1,13,14,70,33,47.14,3,1,10,3,30.0,68,47,69.12,64,36,56.25,4,4,100.0,66,22,11,1,0,153,102,66.67,63,59,93.65,126,113,89.68,60,35,58.33,71,45,63.38,74,59,79.73,1,0,0.0,25,22,88.0,6,15.23,3.65,14.93,14.98,20.99,6.3,1,0
108,2020-01-10,3-4-3,0,0.58,6,2,33.33,463,367,79.27,50.79,149,29,66,54,96,47,45,4,230,118,51.3,2,1,50.0,27,2,7.41,6,2,33.33,24,1,4.17,3,0,0.0,6,1,16.67,0,0,0,14,4,28.57,3,1,14,4,8,6,67,34,50.75,1,1,11,3,27.27,53,33,62.26,70,34,48.57,1,0,0.0,45,17,6,0,0,190,130,68.42,78,70,89.74,131,116,88.55,54,23,42.59,55,33,60.0,88,61,69.32,2,0,0.0,32,32,100.0,14,18.74,3.8,11.66,18.02,19.19,11.43,0,1
109,2020-01-01,4-4-1-1,4,2.54,14,7,50.0,431,360,83.53,43.26,99,15,43,41,84,34,36,14,219,120,54.79,5,2,40.0,23,6,26.09,9,2,22.22,24,4,16.67,9,3,33.33,3,0,0.0,1,1,100,19,4,21.05,4,10,21,4,9,23,70,34,48.57,1,0,3,2,66.67,77,53,68.83,43,15,34.88,6,4,66.67,41,23,3,1,0,160,117,73.13,84,83,98.81,113,100,88.5,54,34,62.96,46,29,63.04,63,50,79.37,7,2,28.57,16,14,87.5,1,17.45,4.14,12.53,15.71,19.49,13.74,1,1
110,2019-12-28,4-2-3-1,1,1.61,12,4,33.33,337,257,76.26,42.21,111,17,46,48,83,38,34,11,209,96,45.93,3,1,33.33,30,6,20.0,1,1,100.0,16,5,31.25,5,4,80.0,2,0,0.0,0,0,0,15,8,53.33,8,5,19,3,8,14,62,18,29.03,1,2,11,7,63.64,74,42,56.76,38,22,57.89,2,1,50.0,39,27,16,4,0,124,88,70.97,58,47,81.03,98,81,82.65,42,24,57.14,52,36,69.23,65,47,72.31,3,1,33.33,29,23,79.31,3,16.12,3.01,12.46,14.71,20.26,11.23,1,-1
111,2019-12-26,4-4-2,1,1.07,8,2,25.0,381,284,74.54,39.24,119,23,32,64,96,47,29,20,199,108,54.27,3,1,33.33,37,7,18.92,2,0,0.0,19,1,5.26,6,0,0.0,1,0,0.0,0,0,0,18,4,22.22,4,8,22,1,9,18,46,22,47.83,2,2,12,5,41.67,87,53,60.92,32,15,46.88,5,3,60.0,46,23,10,2,0,160,106,66.25,57,52,91.23,106,89,83.96,56,25,44.64,60,32,53.33,70,46,65.71,3,2,66.67,20,18,90.0,9,17.79,3.63,14.7,17.18,20.61,16.17,0,1
112,2019-12-14,4-4-2,1,1.47,9,4,44.44,314,225,71.66,42.83,151,36,55,60,102,49,39,14,242,110,45.45,2,0,0.0,25,3,12.0,2,0,0.0,29,6,20.69,8,1,12.5,3,1,33.33,0,0,0,15,7,46.67,7,9,20,1,10,18,66,19,28.79,2,0,10,2,20.0,58,37,63.79,67,31,46.27,6,2,33.33,54,30,14,3,0,152,100,65.79,51,46,90.2,60,44,73.33,56,26,46.43,46,26,56.52,85,55,64.71,3,2,66.67,23,19,82.61,13,15.42,2.73,17.83,13.22,19.95,12.25,0,-1
113,2019-12-09,4-4-1-1,1,0.79,10,5,50.0,357,291,81.51,34.83,92,11,18,63,71,21,31,19,166,91,54.82,4,2,50.0,42,5,11.9,2,2,100.0,13,3,23.08,4,2,50.0,1,1,100.0,0,0,0,16,4,25.0,5,3,20,5,10,18,37,15,40.54,1,3,9,3,33.33,73,49,67.12,31,15,48.39,9,5,55.56,47,14,13,2,0,129,93,72.09,61,58,95.08,110,93,84.55,40,20,50.0,57,42,73.68,51,40,78.43,10,1,10.0,20,18,90.0,3,17.41,3.84,11.2,17.71,19.45,12.27,1,-1
114,2019-12-04,4-4-1-1,0,0.4,7,4,57.14,481,399,82.95,51.06,119,15,52,52,90,33,45,12,199,89,44.72,3,1,33.33,23,6,26.09,0,0,0.0,20,1,5.0,4,1,25.0,1,0,0.0,0,0,0,14,2,14.29,3,5,21,1,9,9,57,23,40.35,2,2,13,7,53.85,78,43,55.13,41,13,31.71,10,5,50.0,41,17,9,2,0,156,110,70.51,71,69,97.18,166,147,88.55,52,28,53.85,55,30,54.55,68,49,72.06,8,4,50.0,17,14,82.35,6,17.72,4.76,10.81,19.07,18.47,12.15,0,1
115,2019-11-30,4-4-1-1,1,0.93,5,3,60.0,340,260,76.47,33.62,114,32,27,55,74,40,24,10,195,86,44.1,0,0,0.0,27,4,14.81,2,0,0.0,19,1,5.26,3,1,33.33,0,0,0.0,0,0,0,12,3,25.0,3,2,12,1,6,12,46,12,26.09,0,0,15,2,13.33,88,47,53.41,39,20,51.28,10,6,60.0,61,30,16,3,0,142,99,69.72,46,45,97.83,100,83,83.0,47,29,61.7,63,46,73.02,82,62,75.61,5,0,0.0,13,12,92.31,10,17.81,3.4,13.82,10.89,19.88,16.96,0,-1
116,2019-11-23,4-2-3-1,2,0.9,10,5,50.0,365,296,81.1,50.1,107,17,34,56,66,31,30,5,186,91,48.92,3,0,0.0,30,5,16.67,1,0,0.0,26,4,15.38,3,2,66.67,4,0,0.0,0,0,0,17,5,29.41,5,7,20,1,11,19,70,29,41.43,4,3,13,7,53.85,56,33,58.93,47,22,46.81,11,5,45.45,39,19,12,3,0,132,98,74.24,56,53,94.64,133,113,84.96,45,28,62.22,58,41,70.69,71,53,74.65,2,0,0.0,27,26,96.3,4,15.47,3.26,12.33,17.82,22.26,10.07,1,-1
117,2019-11-09,4-4-1-1,0,0.38,7,4,57.14,423,339,80.14,60.58,112,17,44,51,88,44,31,13,211,99,46.92,3,1,33.33,23,3,13.04,0,0,0.0,33,4,12.12,4,1,25.0,3,1,33.33,0,0,0,19,4,21.05,4,9,24,1,10,14,53,34,64.15,0,3,14,12,85.71,60,34,56.67,48,17,35.42,2,1,50.0,28,11,11,1,0,148,105,70.95,65,59,90.77,141,115,81.56,56,34,60.71,58,38,65.52,82,59,71.95,7,2,28.57,20,19,95.0,6,15.4,3.92,13.24,19.15,20.46,7.54,0,1
118,2019-11-02,4-3-3,2,1.61,13,5,38.46,553,468,84.63,67.24,113,8,34,71,75,33,32,10,203,91,44.83,3,1,33.33,59,7,11.86,0,0,0.0,21,6,28.57,7,5,71.43,4,0,0.0,0,0,0,30,10,33.33,11,10,50,9,24,30,70,26,37.14,0,3,12,9,75.0,67,35,52.24,39,20,51.28,4,1,25.0,33,10,11,2,0,179,143,79.89,61,54,88.52,236,206,87.29,31,17,54.84,93,77,82.8,83,68,81.93,15,6,40.0,32,31,96.88,3,15.41,5.17,5.61,15.06,19.09,7.48,1,-1
119,2019-10-26,4-1-4-1,1,1.55,9,4,44.44,528,437,82.77,59.29,106,10,47,49,88,36,38,14,182,92,50.55,3,1,33.33,31,6,19.35,4,3,75.0,25,0,0.0,10,0,0.0,1,0,0.0,0,0,0,28,8,28.57,7,9,35,5,16,24,46,23,50.0,4,1,9,4,44.44,51,31,60.78,51,26,50.98,7,3,42.86,44,10,6,2,0,176,131,74.43,78,72,92.31,181,155,85.64,61,33,54.1,63,46,73.02,89,72,80.9,7,4,57.14,25,21,84.0,3,17.25,4.89,11.55,17.61,20.75,8.41,1,0
